时间,波形名称,谐波次数,谐波值
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,1,0.11013603914833724
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,2,0.013056177923242688
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,3,0.01278501112632245
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,4,0.016097196027565572
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,5,0.011176227139492328
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,6,0.011178635143737788
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,7,0.032677326447415736
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,8,0.012565669836138132
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,9,0.01115218753255825
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏B相电压UVD0_L2,10,0.027816393445001482
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,1,0.029961510900963856
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,2,0.012846290812759885
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,3,0.010720615690313753
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,4,0.016209403784544572
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,5,0.011028689134880516
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,6,0.010126518819528134
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,7,0.033000147093571665
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,8,0.01333987348062279
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,9,0.012450412683996909
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏C相电压UVD0_L3,10,0.02575341867762997
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,1,0.036095187843145894
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,2,0.02561843454850767
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,3,0.021232413054777986
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,4,0.03314798918224999
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,5,0.021222219246654874
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,6,0.02153124871295984
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,7,0.0899492446402051
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,8,0.028287688363128744
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,9,0.021264675803693914
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧末端末屏电压UVD0_ 3Uo,10,0.06665590677433095
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,1,0.0010754120975907937
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,2,0.0012015327620732684
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,3,0.0010959793467749694
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,4,0.0011389502553539085
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,5,0.0011071568394475663
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,6,0.00113273651554684
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,7,0.0011175808361985253
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,8,0.0010727228859337575
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,9,0.0013295781053335285
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管A相电流IVY_1_L1,10,0.0014671802326127834
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,1,0.0012386646799592677
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,2,0.001258932208616378
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,3,0.0011815532234485332
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,4,0.0010997345623927764
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,5,0.00127633646433562
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,6,0.0012427531767535997
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,7,0.0011486720925495376
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,8,0.0011459494598721198
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,9,0.0011414325568635424
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管B相电流IVY_1_L2,10,0.0014670103281297238
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,1,0.0010284263183126126
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,2,0.0010677103482979835
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,3,0.001319507854840518
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,4,0.001112269535422724
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,5,0.0011064339294161857
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,6,0.001182872265127422
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,7,0.0012180833191327424
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,8,0.0013357905505354648
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,9,0.0011342691178619973
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管C相电流IVY_1_L3,10,0.001466222247917021
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,1,0.002160743742222437
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,2,0.0018808158165052936
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,3,0.0020049710068917198
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,4,0.00200798226268778
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,5,0.0020225247292791743
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,6,0.002170377515389167
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,7,0.001873939997747779
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,8,0.001849970441704809
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,9,0.0019815215503663727
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧首端套管电流IVY_1_ 3Io,10,0.0026880740800221733
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,1,0.0011129180740049437
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,2,0.0011731266341029024
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,3,0.0010997885906751533
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,4,0.0011587986580266715
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,5,0.0011269812796832806
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,6,0.001108971081685453
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,7,0.001352829722183809
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,8,0.0010796703175844804
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,9,0.0010624238500453053
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管A相电流Iac_D_0_L1,10,0.0014668593897284943
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,1,0.0012437401089962997
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,2,0.0012333114348424723
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,3,0.0011907451216974104
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,4,0.0010736623486014894
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,5,0.001222290052316183
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,6,0.0011778922981101748
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,7,0.001277341139289187
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,8,0.0011666521680154644
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,9,0.0011660047385436136
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管B相电流Iac_D_0_L2,10,0.0018334350784742748
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,1,0.0011847744193639268
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,2,0.0011416034792718264
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,3,0.0013722925435755457
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,4,0.001181385178692934
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,5,0.0012228101378413624
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,6,0.0010800477420918211
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,7,0.0011667892120560712
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,8,0.0011264946017726677
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,9,0.0012342181176938029
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管C相电流Iac_D_0_L3,10,0.001467372165409635
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,1,0.001976660767417202
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,2,0.002005497124105404
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,3,0.002068910517949836
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,4,0.0021178367419437652
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,5,0.002139044127084641
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,6,0.0018920845673305415
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,7,0.0019510105118460525
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,8,0.0020974662408835922
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,9,0.002071738013840683
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧末端套管电流Iac_D_0_ 3Io,10,0.0031793063583875425
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,1,0.024317896353363358
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,2,0.011076550076117247
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,3,0.010131310615471028
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,4,0.010144995077458595
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,5,0.009196148409950438
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,6,0.0100897187918943
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,7,0.010321082955705446
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,8,0.010389823464183658
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,9,0.009421513446669779
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏A相电压UVY0_L1,10,0.012850618628580331
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,1,0.013730444067688643
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,2,0.011726832057569081
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,3,0.010458406237282065
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,4,0.00995042655578954
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,5,0.009842274836704848
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,6,0.010333676412234465
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,7,0.010468704767774579
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,8,0.010821387286997873
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,9,0.00989916362266453
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏B相电压UVY0_L2,10,0.012113569029822972
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,1,0.01742014613058176
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,2,0.013463677015436748
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,3,0.010917878333402499
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,4,0.011478048163005423
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,5,0.00979990901238265
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,6,0.011181116445813748
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,7,0.010809472923009086
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,8,0.009549056959729787
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,9,0.010803610394659631
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏C相电压UVY0_L3,10,0.014280755502131145
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,1,0.04308370328757436
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,2,0.020776295281158038
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,3,0.016972943287425362
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,4,0.01809490619151966
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,5,0.018805493858291587
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,6,0.020062249228114292
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,7,0.01785682835084919
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,8,0.018654069647880207
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,9,0.01758532820257946
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接阀侧末端末屏电压UVY0_ 3Uo,10,0.021796941818258524
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,1,0.001157701629452779
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,2,0.0012451995390093753
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,3,0.0011918894022995747
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,4,0.001172880624868618
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,5,0.0011267449473099387
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,6,0.0010611768801696087
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,7,0.0010731037020570468
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,8,0.0011016046645167148
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,9,0.0010538283536569203
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管A相电流IVD_1_L1,10,0.0013443391349564143
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,1,0.0012352489471360874
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,2,0.0012749916663871842
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,3,0.0011804837195025248
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,4,0.0011015859699797926
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,5,0.001107278417738057
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,6,0.0010412106764600521
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,7,0.0011745486888465634
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,8,0.001162937123577025
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,9,0.001045466878117627
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管B相电流IVD_1_L2,10,0.0013450629000661064
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,1,0.0010923718107732712
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,2,0.0010613814475565766
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,3,0.001196652004460599
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,4,0.0012454395811933965
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,5,0.0012223620806217437
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,6,0.0012500136744425393
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,7,0.0012140463215380844
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,8,0.0012101579410080557
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,9,0.0011117913408649626
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管C相电流IVD_1_L3,10,0.0018335431209326157
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,1,0.0019469265240070223
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,2,0.001783999744741504
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,3,0.0019063298872366839
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,4,0.002211954797209374
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,5,0.002203644513679215
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,6,0.0019370857358618709
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,7,0.0017775469360544014
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,8,0.001927044713467428
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,9,0.001783047787911496
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接阀侧首端套管电流IVD_1_ 3Io,10,0.002566960319914824
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,1,0.001137862417840914
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,2,0.0012157909005236483
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,3,0.0015332837840634315
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,4,0.0011515332091510803
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,5,0.0011269891726077598
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,6,0.001166748888911979
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,7,0.0010828598254493415
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,8,0.0010383785189132294
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,9,0.0011759098371858182
2024-03-25 04:54:09,8222B极Ⅱ低端换流变角接网侧中性点电流IGNDD,10,0.0014668696630228187
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧中性点电流IGNDY,1,0.0011403687861929579
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧中性点电流IGNDY,2,0.0012203529313462083
2024-03-25 04:54:09,8221B极Ⅱ低端换流变星接网侧中性点电流IGNDY,3,0.0011829639711077305
